transaction_id,event_timestamp,card_id,customer_id,card_tier,merchant_name,merchant_category,merchant_city,merchant_country,amount,currency,channel,entry_mode,device_id,home_city,home_country,scenario_label,prev_event_timestamp,prev_city,prev_country,prev_device_id,prev_channel,minutes_since_prev,txn_count_15m,merchant_repeat_10m,device_seen_24h,avg_prior_amount,amount_rank_today,city_jump_flag,velocity_flag,amount_spike_flag,merchant_burst_flag,late_night_flag,cross_border_flag,device_change_flag,channel_switch_flag,fraud_type,triggered_rules,rule_count,risk_score
2e3e77c5-3447-4b59-94c2-bcb9ac313ba0,2026-04-08 06:02:02.708668+00:00,4111-XXXX-XXXX-1018,CUST-10018,standard,MarketSquare,Marketplace,London,UK,125.3,USD,swipe,ecommerce,device-8760,London,UK,normal,2026-04-08T05:40:02.708668+00:00,Miami,USA,device-9431,online,22.0,1,1,1,485.12,29,1,0,0,0,0,0,0,0,Off-hours spend,Different cities within 1 hour,1,47
160c60c9-05ed-400d-827f-97a122666b19,2026-04-08 06:01:47.709040+00:00,4111-XXXX-XXXX-1028,CUST-10028,gold,NovaFuel,Fuel,New York,USA,35.21,USD,chip,card_present,device-7430,New York,USA,high_velocity,2026-04-08T05:59:38.709040+00:00,New York,USA,device-7430,online,2.15,4,1,3,239.16,45,0,1,0,0,0,0,0,1,Velocity spike,"4+ transactions in 15 minutes, Rapid switch between channels",2,39
4f3a503d-dce4-4d6d-8ea0-0f4fad7b222a,2026-04-08 06:01:20.710300+00:00,4111-XXXX-XXXX-1074,CUST-10074,gold,Urban Stitch,Retail,New York,USA,66.01,USD,tap,manual_keyed,device-6048,New York,USA,normal,2026-04-08T05:48:20.710300+00:00,New York,USA,device-6406,online,13.0,3,1,1,55.65,22,0,0,0,0,0,0,0,1,Off-hours spend,Rapid switch between channels,1,21
6d4c23e3-7174-42af-9c13-d0e9e2d6e5e3,2026-04-08 06:00:09.710252+00:00,4111-XXXX-XXXX-1072,CUST-10072,standard,MarketSquare,Marketplace,San Francisco,USA,174.62,USD,tap,manual_keyed,device-9624,San Francisco,USA,normal,2026-04-08T05:48:09.710252+00:00,San Francisco,USA,device-2618,online,12.0,2,1,1,160.33,25,0,0,0,0,0,0,0,1,Off-hours spend,Rapid switch between channels,1,21
9a1e2c8d-f59e-40f5-b26e-05167007a798,2026-04-08 05:59:54.710356+00:00,4111-XXXX-XXXX-1076,CUST-10076,platinum,QuickTap,Digital Wallet,Singapore,Singapore,5.54,USD,online,wallet_token,device-6857,Austin,USA,merchant_burst,2026-04-08T05:59:18.710356+00:00,London,UK,device-6857,chip,0.6,2,1,2,522.27,46,1,0,0,0,0,1,0,1,Impossible cross-border travel,"Different cities within 1 hour, Spend occurred outside home country, Rapid switch between channels",3,78
5759c59a-7b9c-4264-865b-7ebc7c8c1245,2026-04-08 05:59:28.709522+00:00,4111-XXXX-XXXX-1046,CUST-10046,standard,Urban Stitch,Retail,Singapore,Singapore,35.58,USD,online,ecommerce,device-9344,Austin,USA,normal,2026-04-08T05:28:28.709522+00:00,Austin,USA,device-8317,chip,31.0,1,1,1,50.94,45,1,0,0,0,0,1,0,0,Impossible cross-border travel,"Different cities within 1 hour, Spend occurred outside home country",2,59
a1ee6f22-ac48-4433-ad75-1c7191aa79bf,2026-04-08 05:59:22.709227+00:00,4111-XXXX-XXXX-1035,CUST-10035,standard,AeroStay,Hospitality,San Francisco,USA,52.17,USD,swipe,wallet_token,device-3333,Chicago,USA,normal,2026-04-08T05:31:22.709227+00:00,Chicago,USA,device-8186,online,28.0,1,1,1,1054.14,40,1,0,0,0,0,0,0,0,Off-hours spend,Different cities within 1 hour,1,47
b37e1ebe-e9e3-4c8f-a6af-3850a73217f9,2026-04-08 05:59:18.710356+00:00,4111-XXXX-XXXX-1076,CUST-10076,platinum,Pulse Pharmacy,Healthcare,London,UK,125.1,USD,chip,manual_keyed,device-6857,Austin,USA,normal,2026-04-08T05:43:18.710356+00:00,Austin,USA,device-1371,swipe,16.0,1,1,1,532.61,33,1,0,0,0,0,1,0,0,Impossible cross-border travel,"Different cities within 1 hour, Spend occurred outside home country",2,59
6fd06992-ff84-4972-b6d9-8e7a292bed1a,2026-04-08 05:59:16.708613+00:00,4111-XXXX-XXXX-1016,CUST-10016,standard,BlueCart,Groceries,New York,USA,97.88,USD,swipe,wallet_token,device-6930,Singapore,Singapore,normal,2026-04-08T05:23:16.708613+00:00,Singapore,Singapore,device-5795,online,36.0,1,1,1,456.38,29,1,0,0,0,0,1,0,0,Impossible cross-border travel,"Different cities within 1 hour, Spend occurred outside home country",2,59
bc65e8ac-e5f7-4cb5-abbd-bdcacacdaaac,2026-04-08 05:59:12.709311+00:00,4111-XXXX-XXXX-1038,CUST-10038,business,Electra Hub,Electronics,San Francisco,USA,269.96,USD,online,wallet_token,device-5866,San Francisco,USA,normal,2026-04-08T05:06:12.709311+00:00,Toronto,Canada,device-9188,tap,53.0,1,1,1,167.96,21,1,0,0,0,0,0,0,0,Off-hours spend,Different cities within 1 hour,1,47
40aef0b9-6244-478a-955c-917b102de5c8,2026-04-08 05:58:30.709451+00:00,4111-XXXX-XXXX-1043,CUST-10043,gold,Cloud9 Travel,Travel,Miami,USA,1249.47,USD,swipe,manual_keyed,device-9892,San Francisco,USA,amount_spike,2026-04-08T05:47:30.709451+00:00,New York,USA,device-1130,tap,11.0,2,1,1,126.41,1,1,0,1,0,0,0,0,1,High-value spend anomaly,"Different cities within 1 hour, Amount > 3x recent baseline, Rapid switch between channels",3,84
0e1a1de6-e4ca-4b89-859e-c26ca6a27157,2026-04-08 05:58:17.710438+00:00,4111-XXXX-XXXX-1079,CUST-10079,gold,Urban Stitch,Retail,Singapore,Singapore,3746.1,USD,tap,card_present,device-9633,Singapore,Singapore,amount_spike,2026-04-08T05:26:17.710438+00:00,London,UK,device-8034,tap,32.0,1,1,1,137.28,1,1,0,1,0,0,0,0,0,High-value spend anomaly,"Different cities within 1 hour, Amount > 3x recent baseline",2,75
7a036896-752d-4397-8eee-c5f4f4ef7f61,2026-04-08 05:58:00.709720+00:00,4111-XXXX-XXXX-1054,CUST-10054,standard,BlueCart,Groceries,Chicago,USA,54.96,USD,chip,wallet_token,device-1200,New York,USA,impossible_travel,2026-04-08T05:37:00.709720+00:00,Singapore,Singapore,device-9984,tap,21.0,1,1,1,162.27,53,1,0,0,0,0,0,0,0,Off-hours spend,Different cities within 1 hour,1,47
f0aa9be9-7ef5-4c1e-96d1-24ea9705198d,2026-04-08 05:57:35.710102+00:00,4111-XXXX-XXXX-1066,CUST-10066,standard,Cloud9 Travel,Travel,Austin,USA,192.3,USD,chip,manual_keyed,device-5762,San Francisco,USA,normal,2026-04-08T05:45:35.710102+00:00,San Francisco,USA,device-6558,tap,12.0,2,1,1,194.53,22,1,0,0,0,0,0,0,1,Off-hours spend,"Different cities within 1 hour, Rapid switch between channels",2,56
3bdf8a2b-d4ec-4915-818b-41e1708627c3,2026-04-08 05:56:57.709040+00:00,4111-XXXX-XXXX-1028,CUST-10028,gold,Urban Stitch,Retail,New York,USA,180.91,USD,online,ecommerce,device-7430,New York,USA,normal,2026-04-08T05:52:57.709040+00:00,New York,USA,device-5487,swipe,4.0,2,1,1,257.84,18,0,0,0,0,0,0,1,1,Account takeover pattern,"New device used shortly after previous activity, Rapid switch between channels",2,37
5b4c3e03-055d-4be1-b147-63cc656a6b1d,2026-04-08 05:56:38.709838+00:00,4111-XXXX-XXXX-1059,CUST-10059,platinum,Cloud9 Travel,Travel,Austin,USA,104.72,USD,online,ecommerce,device-8175,Chicago,USA,account_takeover,2026-04-08T05:46:38.709838+00:00,Chicago,USA,device-4233,online,10.0,2,1,1,244.18,19,1,0,0,0,0,0,1,0,Device takeover risk,"Different cities within 1 hour, New device used shortly after previous activity",2,73
7f197327-0cc7-413d-8bd4-7fac3ada9f68,2026-04-08 05:56:30.708508+00:00,4111-XXXX-XXXX-1012,CUST-10012,standard,MarketSquare,Marketplace,Austin,USA,113.5,USD,swipe,card_present,device-5246,New York,USA,impossible_travel,2026-04-08T05:44:30.708508+00:00,Chicago,USA,device-5624,chip,12.0,2,1,1,101.36,23,1,0,0,0,0,0,0,1,Off-hours spend,"Different cities within 1 hour, Rapid switch between channels",2,56
6b144fc5-db67-4c7e-be9a-ebbdcf114411,2026-04-08 05:56:28.709990+00:00,4111-XXXX-XXXX-1062,CUST-10062,business,Urban Stitch,Retail,London,UK,74.71,USD,tap,wallet_token,device-2186,Toronto,Canada,normal,2026-04-08T05:49:28.709990+00:00,Toronto,Canada,device-6844,swipe,7.0,2,1,1,407.99,11,1,0,0,0,0,1,0,1,Impossible cross-border travel,"Different cities within 1 hour, Spend occurred outside home country, Rapid switch between channels",3,78
e3dc67ed-e81d-416e-8951-34e45c2a93f6,2026-04-08 05:56:16.709763+00:00,4111-XXXX-XXXX-1056,CUST-10056,business,AeroStay,Hospitality,Chicago,USA,174.52,USD,swipe,card_present,device-4397,Chicago,USA,normal,2026-04-08T05:38:16.709763+00:00,San Francisco,USA,device-6452,tap,18.0,1,1,1,65.86,6,1,0,0,0,0,0,0,0,Off-hours spend,Different cities within 1 hour,1,47
a040ffb9-4b0a-4fbd-924d-a41c973ec14c,2026-04-08 05:55:24.709545+00:00,4111-XXXX-XXXX-1047,CUST-10047,platinum,AeroStay,Hospitality,New York,USA,482.62,USD,tap,manual_keyed,device-2277,London,UK,impossible_travel,2026-04-08T05:29:24.709545+00:00,London,UK,device-5184,tap,26.0,1,1,1,495.34,8,1,0,0,0,0,1,0,0,Impossible cross-border travel,"Different cities within 1 hour, Spend occurred outside home country",2,59
19dff1b9-bbda-4186-9f6a-40c844f20996,2026-04-08 05:55:08.708772+00:00,4111-XXXX-XXXX-1022,CUST-10022,platinum,Cloud9 Travel,Travel,Miami,USA,18.46,USD,tap,manual_keyed,device-1830,San Francisco,USA,high_velocity,2026-04-08T05:53:12.708772+00:00,San Francisco,USA,device-1830,swipe,1.93,2,1,2,80.68,52,1,0,0,0,0,0,0,1,Off-hours spend,"Different cities within 1 hour, Rapid switch between channels",2,66
30750b00-47fb-46a3-b75c-90853d262bd6,2026-04-08 05:54:59.709425+00:00,4111-XXXX-XXXX-1042,CUST-10042,gold,Night Owl Bar,Entertainment,Singapore,Singapore,2852.6,USD,chip,wallet_token,device-9940,London,UK,amount_spike,2026-04-08T05:28:59.709425+00:00,London,UK,device-4393,tap,26.0,1,1,1,94.13,6,1,0,1,0,0,1,0,0,Impossible cross-border travel,"Different cities within 1 hour, Amount > 3x recent baseline, Spend occurred outside home country",3,87
f7ef969d-882a-4e96-8189-ea5794f5f835,2026-04-08 05:54:13.709477+00:00,4111-XXXX-XXXX-1044,CUST-10044,standard,Urban Stitch,Retail,Singapore,Singapore,259.45,USD,online,wallet_token,device-9942,Singapore,Singapore,normal,2026-04-08T05:49:13.709477+00:00,Singapore,Singapore,device-8495,chip,5.0,3,1,1,274.61,20,0,0,0,0,0,0,1,1,Account takeover pattern,"New device used shortly after previous activity, Rapid switch between channels",2,37
641a1405-c443-4623-b085-060242cf633d,2026-04-08 05:53:48.708587+00:00,4111-XXXX-XXXX-1015,CUST-10015,platinum,AeroStay,Hospitality,Singapore,Singapore,378.11,USD,online,ecommerce,device-1070,Singapore,Singapore,normal,2026-04-08T05:32:48.708587+00:00,Singapore,Singapore,device-7065,online,21.0,1,1,1,170.04,6,0,0,0,0,0,0,1,0,Device takeover risk,New device used shortly after previous activity,1,28
1996b6fe-71de-4fd2-bcd9-b49ab64f6f17,2026-04-08 05:53:27.709203+00:00,4111-XXXX-XXXX-1034,CUST-10034,gold,Cloud9 Travel,Travel,Austin,USA,107.18,USD,chip,manual_keyed,device-4871,Miami,USA,normal,2026-04-08T05:39:27.709203+00:00,Miami,USA,device-2129,online,14.0,2,1,1,378.8,11,1,0,0,0,0,0,0,1,Off-hours spend,"Different cities within 1 hour, Rapid switch between channels",2,56
3a89d7d1-856c-4086-b182-a4b376c751bb,2026-04-08 05:52:10.708351+00:00,4111-XXXX-XXXX-1006,CUST-10006,business,NovaFuel,Fuel,San Francisco,USA,91.4,USD,online,wallet_token,device-6223,San Francisco,USA,normal,2026-04-08T05:42:10.708351+00:00,London,UK,device-5038,chip,10.0,2,1,1,83.43,12,1,0,0,0,0,0,1,1,Account takeover pattern,"Different cities within 1 hour, New device used shortly after previous activity, Rapid switch between channels",3,82
1720b2b0-3409-482a-bc13-c00bf32f6a34,2026-04-08 05:52:06.708829+00:00,4111-XXXX-XXXX-1024,CUST-10024,business,Cloud9 Travel,Travel,London,UK,519.77,USD,online,ecommerce,device-3914,London,UK,normal,2026-04-08T05:42:06.708829+00:00,London,UK,device-5086,swipe,10.0,3,1,1,453.7,4,0,0,0,0,0,0,1,1,Account takeover pattern,"New device used shortly after previous activity, Rapid switch between channels",2,37
03f4d647-5c7d-4077-ae69-d7b97680c689,2026-04-08 05:50:48.710051+00:00,4111-XXXX-XXXX-1064,CUST-10064,standard,Urban Stitch,Retail,Toronto,Canada,2585.44,USD,tap,wallet_token,device-3450,Toronto,Canada,amount_spike,2026-04-08T05:46:48.710051+00:00,Singapore,Singapore,device-5658,online,4.0,2,1,1,188.02,1,1,0,1,0,0,0,0,1,High-value spend anomaly,"Different cities within 1 hour, Amount > 3x recent baseline, Rapid switch between channels",3,94
03c064ae-03bd-4e76-a376-394e771c8f46,2026-04-08 05:50:34.710413+00:00,4111-XXXX-XXXX-1078,CUST-10078,platinum,QuickTap,Digital Wallet,London,UK,35.27,USD,online,wallet_token,device-6874,London,UK,normal,2026-04-08T05:27:34.710413+00:00,London,UK,device-2059,online,23.0,1,1,1,180.42,33,0,0,0,0,0,0,1,0,Device takeover risk,New device used shortly after previous activity,1,28
a077b852-751a-4cfc-bebb-cb64cdc2a51b,2026-04-08 05:50:12.709284+00:00,4111-XXXX-XXXX-1037,CUST-10037,business,Pulse Pharmacy,Healthcare,Chicago,USA,137.7,USD,online,card_present,device-8724,New York,USA,normal,2026-04-08T05:07:12.709284+00:00,New York,USA,device-1815,tap,43.0,1,1,1,587.13,28,1,0,0,0,0,0,0,0,Off-hours spend,Different cities within 1 hour,1,47
d06ca9fa-ecfb-4b80-bb03-bac9dd9155bc,2026-04-08 05:50:00.709346+00:00,4111-XXXX-XXXX-1039,CUST-10039,business,Urban Stitch,Retail,New York,USA,17.11,USD,tap,manual_keyed,device-2090,New York,USA,high_velocity,2026-04-08T05:47:56.709346+00:00,New York,USA,device-2090,online,2.07,5,1,4,107.34,63,0,1,0,0,0,0,0,1,Velocity spike,"4+ transactions in 15 minutes, Rapid switch between channels",2,39
6d093ec8-91ce-4abf-b2c7-0428a6bec400,2026-04-08 05:49:58.710021+00:00,4111-XXXX-XXXX-1063,CUST-10063,gold,Urban Stitch,Retail,Miami,USA,166.22,USD,online,ecommerce,device-6871,Chicago,USA,account_takeover,2026-04-08T05:34:58.710021+00:00,Chicago,USA,device-4683,swipe,15.0,2,1,1,362.2,5,1,0,0,0,0,0,1,1,Account takeover pattern,"Different cities within 1 hour, New device used shortly after previous activity, Rapid switch between channels",3,72
ee844b03-3b5f-4358-aa98-fc6e5f7bcc23,2026-04-08 05:49:28.709990+00:00,4111-XXXX-XXXX-1062,CUST-10062,business,Electra Hub,Electronics,Toronto,Canada,31.98,USD,swipe,wallet_token,device-6844,Toronto,Canada,normal,2026-04-08T05:20:28.709990+00:00,Austin,USA,device-7578,online,29.0,1,1,1,409.34,42,1,0,0,0,0,0,0,0,Off-hours spend,Different cities within 1 hour,1,47
358f15f4-1eff-4961-83d4-84d4d0e36332,2026-04-08 05:49:13.709477+00:00,4111-XXXX-XXXX-1044,CUST-10044,standard,Cloud9 Travel,Travel,Singapore,Singapore,370.93,USD,chip,wallet_token,device-8495,Singapore,Singapore,normal,2026-04-08T05:44:13.709477+00:00,Toronto,Canada,device-8354,online,5.0,2,1,1,244.5,11,1,0,0,0,0,0,0,1,Off-hours spend,"Different cities within 1 hour, Rapid switch between channels",2,66
2dd447d7-b6a5-47e6-af4f-abc0e9de526a,2026-04-08 05:49:08.708533+00:00,4111-XXXX-XXXX-1013,CUST-10013,standard,QuickTap,Digital Wallet,San Francisco,USA,3.55,USD,online,wallet_token,device-7585,San Francisco,USA,merchant_burst,2026-04-08T05:48:32.708533+00:00,San Francisco,USA,device-7585,swipe,0.6,2,1,2,419.82,44,0,0,0,0,0,0,0,1,Off-hours spend,Rapid switch between channels,1,21
a42e4907-1189-47cf-b09e-8c63fe5cad14,2026-04-08 05:48:51.707526+00:00,4111-XXXX-XXXX-1000,CUST-10000,platinum,BlueCart,Groceries,Singapore,Singapore,66.06,USD,online,card_present,device-8314,Singapore,Singapore,normal,2026-04-08T05:33:51.707526+00:00,Singapore,Singapore,device-1357,swipe,15.0,2,1,1,73.68,24,0,0,0,0,0,0,1,1,Account takeover pattern,"New device used shortly after previous activity, Rapid switch between channels",2,37
3a350d33-1912-4711-8125-1fed53120da2,2026-04-08 05:48:20.710300+00:00,4111-XXXX-XXXX-1074,CUST-10074,gold,QuickTap,Digital Wallet,New York,USA,11.24,USD,online,wallet_token,device-6406,New York,USA,merchant_burst,2026-04-08T05:48:00.710300+00:00,Chicago,USA,device-6406,online,0.33,4,1,2,59.8,45,1,1,0,0,0,0,0,0,Velocity spike,"Different cities within 1 hour, 4+ transactions in 15 minutes",2,75
00bc04a7-cedc-48c5-b0fe-b2577e505aa8,2026-04-08 05:48:09.710252+00:00,4111-XXXX-XXXX-1072,CUST-10072,standard,Urban Stitch,Retail,San Francisco,USA,170.34,USD,online,manual_keyed,device-2618,San Francisco,USA,normal,2026-04-08T05:30:09.710252+00:00,Miami,USA,device-7873,tap,18.0,1,1,1,159.03,27,1,0,0,0,0,0,1,0,Device takeover risk,"Different cities within 1 hour, New device used shortly after previous activity",2,63
3d200435-63bc-4086-94c9-d53ea72cfe1a,2026-04-08 05:48:00.710300+00:00,4111-XXXX-XXXX-1074,CUST-10074,gold,MarketSquare,Marketplace,Chicago,USA,73.81,USD,online,ecommerce,device-6406,New York,USA,account_takeover,2026-04-08T05:45:00.710300+00:00,New York,USA,device-4062,chip,3.0,3,1,1,60.91,15,1,0,0,0,0,0,1,1,Account takeover pattern,"Different cities within 1 hour, New device used shortly after previous activity, Rapid switch between channels",3,82
97ea7619-9ef7-4f5b-91c9-4d3239704ea6,2026-04-08 05:47:56.709346+00:00,4111-XXXX-XXXX-1039,CUST-10039,business,QuickTap,Digital Wallet,New York,USA,1.35,USD,online,wallet_token,device-2090,New York,USA,merchant_burst,2026-04-08T05:46:45.709346+00:00,New York,USA,device-2090,tap,1.18,4,1,3,111.86,69,0,1,0,0,0,0,0,1,Velocity spike,"4+ transactions in 15 minutes, Rapid switch between channels",2,39
cf750a4c-9f7f-4a22-8ca5-8e78bf1137d5,2026-04-08 05:47:44.709371+00:00,4111-XXXX-XXXX-1040,CUST-10040,platinum,NovaFuel,Fuel,London,UK,40.75,USD,swipe,manual_keyed,device-6562,Toronto,Canada,impossible_travel,2026-04-08T05:16:44.709371+00:00,Toronto,Canada,device-3891,swipe,31.0,1,1,1,140.26,48,1,0,0,0,0,1,0,0,Impossible cross-border travel,"Different cities within 1 hour, Spend occurred outside home country",2,59
e37269c6-d4ef-494f-8cf6-fdeb8ed0008f,2026-04-08 05:47:31.709144+00:00,4111-XXXX-XXXX-1032,CUST-10032,business,NovaFuel,Fuel,San Francisco,USA,77.03,USD,tap,manual_keyed,device-6247,San Francisco,USA,normal,2026-04-08T05:42:31.709144+00:00,San Francisco,USA,device-9094,chip,5.0,2,1,1,283.77,31,0,0,0,0,0,0,0,1,Off-hours spend,Rapid switch between channels,1,21
5169ae58-2107-4c23-91d5-8c7d61cdcc86,2026-04-08 05:47:30.709451+00:00,4111-XXXX-XXXX-1043,CUST-10043,gold,AeroStay,Hospitality,New York,USA,306.78,USD,tap,card_present,device-1130,San Francisco,USA,normal,2026-04-08T05:14:30.709451+00:00,San Francisco,USA,device-1932,chip,33.0,1,1,1,136.03,11,1,0,0,0,0,0,0,0,Off-hours spend,Different cities within 1 hour,1,47
29c53142-83b3-4a67-8186-c88c381623ed,2026-04-08 05:47:03.710200+00:00,4111-XXXX-XXXX-1070,CUST-10070,business,NovaFuel,Fuel,San Francisco,USA,57.91,USD,tap,manual_keyed,device-4728,San Francisco,USA,normal,2026-04-08T05:14:03.710200+00:00,London,UK,device-2781,tap,33.0,1,1,1,596.03,42,1,0,0,0,0,0,0,0,Off-hours spend,Different cities within 1 hour,1,47
e5310b6c-5e05-4ea4-b607-d0ed931b3deb,2026-04-08 05:46:54.708324+00:00,4111-XXXX-XXXX-1005,CUST-10005,standard,NovaFuel,Fuel,Singapore,Singapore,30.94,USD,online,ecommerce,device-5115,Singapore,Singapore,high_velocity,2026-04-08T05:45:16.708324+00:00,Austin,USA,device-5115,online,1.63,3,2,3,272.04,29,1,0,0,0,0,0,0,0,Off-hours spend,Different cities within 1 hour,1,57
44b6837d-6284-4d47-8f50-7bea1b45fdf8,2026-04-08 05:46:48.710051+00:00,4111-XXXX-XXXX-1064,CUST-10064,standard,AeroStay,Hospitality,Singapore,Singapore,273.09,USD,online,card_present,device-5658,Toronto,Canada,normal,2026-04-08T05:11:48.710051+00:00,Chicago,USA,device-1679,tap,35.0,1,1,1,164.92,11,1,0,0,0,0,1,0,0,Impossible cross-border travel,"Different cities within 1 hour, Spend occurred outside home country",2,59
7184d2d2-7b60-47c6-ae4e-5cba1ed83647,2026-04-08 05:46:45.709346+00:00,4111-XXXX-XXXX-1039,CUST-10039,business,BlueCart,Groceries,New York,USA,28.37,USD,tap,card_present,device-2090,New York,USA,high_velocity,2026-04-08T05:45:17.709346+00:00,New York,USA,device-2090,online,1.47,3,2,2,131.62,57,0,0,0,0,0,0,0,1,Off-hours spend,Rapid switch between channels,1,21
d1ef9293-4c9d-4900-b706-a655afcce4db,2026-04-08 05:46:38.709838+00:00,4111-XXXX-XXXX-1059,CUST-10059,platinum,Pulse Pharmacy,Healthcare,Chicago,USA,143.49,USD,online,card_present,device-4233,Chicago,USA,normal,2026-04-08T05:18:38.709838+00:00,Miami,USA,device-8806,online,28.0,1,1,1,233.97,10,1,0,0,0,0,0,1,0,Device takeover risk,"Different cities within 1 hour, New device used shortly after previous activity",2,63
fa40e231-4a87-4547-be1a-1d9e301eadc1,2026-04-08 05:46:20.709693+00:00,4111-XXXX-XXXX-1053,CUST-10053,gold,Pulse Pharmacy,Healthcare,Chicago,USA,1856.18,USD,chip,card_present,device-4559,Chicago,USA,amount_spike,2026-04-08T05:22:20.709693+00:00,Chicago,USA,device-3406,chip,24.0,1,1,1,219.25,2,0,0,1,0,0,0,0,0,High-value spend anomaly,Amount > 3x recent baseline,1,40
fe44b091-1ec0-4efd-8ab0-793d5bd61228,2026-04-08 05:45:42.708482+00:00,4111-XXXX-XXXX-1011,CUST-10011,business,MarketSquare,Marketplace,San Francisco,USA,3711.58,USD,tap,wallet_token,device-8610,San Francisco,USA,amount_spike,2026-04-08T04:54:42.708482+00:00,London,UK,device-7412,online,51.0,1,1,1,557.81,3,1,0,1,0,0,0,0,0,High-value spend anomaly,"Different cities within 1 hour, Amount > 3x recent baseline",2,75
01649a98-e487-4629-b7d0-65139a07aa63,2026-04-08 05:45:32.709177+00:00,4111-XXXX-XXXX-1033,CUST-10033,platinum,Urban Stitch,Retail,San Francisco,USA,2287.08,USD,online,manual_keyed,device-1241,San Francisco,USA,amount_spike,2026-04-08T05:20:32.709177+00:00,San Francisco,USA,device-4876,swipe,25.0,1,1,1,455.9,2,0,0,1,0,0,0,1,0,High-value spend anomaly,"Amount > 3x recent baseline, New device used shortly after previous activity",2,56
7c33a2f8-5455-4cbf-b0a4-cca2d4cce8ac,2026-04-08 05:45:17.709346+00:00,4111-XXXX-XXXX-1039,CUST-10039,business,Electra Hub,Electronics,New York,USA,176.15,USD,online,ecommerce,device-2090,New York,USA,normal,2026-04-08T05:37:17.709346+00:00,New York,USA,device-3858,chip,8.0,3,1,1,119.25,22,0,0,0,0,0,0,1,1,Account takeover pattern,"New device used shortly after previous activity, Rapid switch between channels",2,37
f4c9cafc-3549-4fb5-b94d-35aed1055dd8,2026-04-08 05:45:16.708324+00:00,4111-XXXX-XXXX-1005,CUST-10005,standard,NovaFuel,Fuel,Austin,USA,35.32,USD,online,manual_keyed,device-5115,Singapore,Singapore,high_velocity,2026-04-08T05:42:30.708324+00:00,Singapore,Singapore,device-5115,chip,2.77,2,1,2,275.6,27,1,0,0,0,0,1,0,1,Impossible cross-border travel,"Different cities within 1 hour, Spend occurred outside home country, Rapid switch between channels",3,78
4a6a4166-2189-4fc4-8a54-1de12461b512,2026-04-08 05:45:00.710300+00:00,4111-XXXX-XXXX-1074,CUST-10074,gold,Urban Stitch,Retail,New York,USA,39.21,USD,chip,manual_keyed,device-4062,New York,USA,high_velocity,2026-04-08T05:43:53.710300+00:00,New York,USA,device-4062,swipe,1.12,2,1,2,64.71,40,0,0,0,0,0,0,0,1,Off-hours spend,Rapid switch between channels,1,21
880c7181-7605-4684-9983-392095f5bb77,2026-04-08 05:44:35.708376+00:00,4111-XXXX-XXXX-1007,CUST-10007,business,Cloud9 Travel,Travel,New York,USA,3423.07,USD,online,ecommerce,device-7774,New York,USA,amount_spike,2026-04-08T05:29:35.708376+00:00,New York,USA,device-2716,online,15.0,2,1,1,1108.57,4,0,0,1,0,0,0,1,0,High-value spend anomaly,"Amount > 3x recent baseline, New device used shortly after previous activity",2,56
44a2399b-e09d-4ce5-879f-2cc1581a7db0,2026-04-08 05:44:30.708508+00:00,4111-XXXX-XXXX-1012,CUST-10012,standard,QuickTap,Digital Wallet,Chicago,USA,38.64,USD,chip,card_present,device-5624,New York,USA,impossible_travel,2026-04-08T05:23:30.708508+00:00,New York,USA,device-5834,tap,21.0,1,1,1,107.64,45,1,0,0,0,0,0,0,0,Off-hours spend,Different cities within 1 hour,1,47
7fbebf6d-51a5-4f56-8b16-593064e5f0f5,2026-04-08 05:44:28.710324+00:00,4111-XXXX-XXXX-1075,CUST-10075,business,BlueCart,Groceries,Miami,USA,48.48,USD,swipe,manual_keyed,device-3237,Miami,USA,normal,2026-04-08T05:29:28.710324+00:00,London,UK,device-4879,online,15.0,2,1,1,36.14,2,1,0,0,0,0,0,0,1,Off-hours spend,"Different cities within 1 hour, Rapid switch between channels",2,56
a17fcdba-4c4d-4791-905a-8daa14a5a163,2026-04-08 05:44:26.708110+00:00,4111-XXXX-XXXX-1001,CUST-10001,business,QuickTap,Digital Wallet,San Francisco,USA,43.7,USD,swipe,manual_keyed,device-6513,San Francisco,USA,normal,2026-04-08T05:29:26.708110+00:00,Singapore,Singapore,device-6569,online,15.0,2,1,1,59.62,34,1,0,0,0,0,0,0,1,Off-hours spend,"Different cities within 1 hour, Rapid switch between channels",2,56
1644d8ba-80db-42f7-9477-cdae02d64c43,2026-04-08 05:44:21.709569+00:00,4111-XXXX-XXXX-1048,CUST-10048,gold,Urban Stitch,Retail,Miami,USA,1489.12,USD,chip,ecommerce,device-9502,Miami,USA,amount_spike,2026-04-08T04:50:21.709569+00:00,London,UK,device-9832,online,54.0,1,1,1,462.12,3,1,0,1,0,0,0,0,0,High-value spend anomaly,"Different cities within 1 hour, Amount > 3x recent baseline",2,75
6c2cf679-77b2-4b28-91d2-069fb08b0b98,2026-04-08 05:44:13.709477+00:00,4111-XXXX-XXXX-1044,CUST-10044,standard,MarketSquare,Marketplace,Toronto,Canada,388.16,USD,online,ecommerce,device-8354,Singapore,Singapore,account_takeover,2026-04-08T05:30:13.709477+00:00,Singapore,Singapore,device-7252,chip,14.0,2,1,1,214.15,9,1,0,0,0,0,1,1,1,Impossible cross-border travel,"Different cities within 1 hour, Spend occurred outside home country, New device used shortly after previous activity, Rapid switch between channels",4,92
