transaction_id,event_timestamp,ingest_timestamp,card_id,customer_id,card_tier,merchant_name,merchant_category,merchant_city,merchant_country,amount,currency,channel,entry_mode,device_id,ip_address,latitude,longitude,home_city,home_country,scenario_label
9e0e68bd-887f-41a6-830b-54f78a2bfc4c,2026-04-06T20:28:31.708772+00:00,2026-04-06T16:41:05.917075+00:00,4111-XXXX-XXXX-1022,CUST-10022,platinum,NovaFuel,Fuel,San Francisco,USA,66.71,USD,chip,ecommerce,device-8756,10.166.113.25,37.81154184656439,-122.38609514097975,San Francisco,USA,normal
71e054c9-4eef-4d62-b843-03e83e258e7d,2026-04-06T20:28:40.709255+00:00,2026-04-06T16:41:06.516459+00:00,4111-XXXX-XXXX-1036,CUST-10036,business,AeroStay,Hospitality,Toronto,Canada,181.75,USD,tap,card_present,device-2234,10.244.39.121,43.69013234047552,-79.3936697239934,San Francisco,USA,normal
850061a1-1d19-435b-9e78-17c46155a18b,2026-04-06T20:30:05.708376+00:00,2026-04-06T16:41:06.209039+00:00,4111-XXXX-XXXX-1007,CUST-10007,business,Night Owl Bar,Entertainment,New York,USA,85.63,USD,chip,card_present,device-6939,10.238.114.99,40.743105885245214,-74.00553688643753,New York,USA,normal
457b1693-05b1-494e-8679-011fb71f5cff,2026-04-06T20:30:05.709119+00:00,2026-04-06T16:41:06.549574+00:00,4111-XXXX-XXXX-1031,CUST-10031,gold,NovaFuel,Fuel,Toronto,Canada,40.42,USD,swipe,manual_keyed,device-2637,10.34.34.189,43.6205124293871,-79.43022933074934,Toronto,Canada,normal
0ca4cf3c-19d7-4dd7-9ea7-b126bfda98fa,2026-04-06T20:30:05.709399+00:00,2026-04-06T16:41:05.996737+00:00,4111-XXXX-XXXX-1041,CUST-10041,gold,Night Owl Bar,Entertainment,New York,USA,75.49,USD,tap,ecommerce,device-3796,10.199.209.78,40.685204666216265,-74.05437452508788,Austin,USA,impossible_travel
2b83cd95-a4f3-4e31-b108-f6abcae3b18b,2026-04-06T20:30:20.710300+00:00,2026-04-06T16:41:06.474836+00:00,4111-XXXX-XXXX-1074,CUST-10074,gold,Urban Stitch,Retail,New York,USA,94.22,USD,swipe,manual_keyed,device-9349,10.33.129.169,40.68363058632917,-73.98569943588866,New York,USA,normal
af9b4ab5-3b72-416a-92a8-c966ea52d402,2026-04-06T20:31:00.710175+00:00,2026-04-06T16:41:06.403439+00:00,4111-XXXX-XXXX-1069,CUST-10069,business,Cloud9 Travel,Travel,Singapore,Singapore,91.14,USD,tap,card_present,device-6202,10.169.39.190,1.312270911979656,103.77741615965473,Austin,USA,normal
dfd9d882-912a-4a39-b0f4-4afaaf72d3be,2026-04-06T20:31:05.709522+00:00,2026-04-06T16:41:06.628683+00:00,4111-XXXX-XXXX-1046,CUST-10046,standard,Urban Stitch,Retail,Austin,USA,87.98,USD,tap,ecommerce,device-5895,10.87.250.76,30.280266270257723,-97.75359392844939,Austin,USA,normal
b0a29e5b-2f6f-4836-8bdf-301f3a10e10f,2026-04-06T20:31:19.709012+00:00,2026-04-06T16:41:06.551956+00:00,4111-XXXX-XXXX-1027,CUST-10027,gold,Electra Hub,Electronics,Miami,USA,187.03,USD,swipe,wallet_token,device-8694,10.139.124.200,25.808712622821925,-80.1593253997576,Miami,USA,normal
8acb8edf-3e27-4ff9-bf6c-d68238e78ab4,2026-04-06T20:31:34.708829+00:00,2026-04-06T16:41:06.402649+00:00,4111-XXXX-XXXX-1024,CUST-10024,business,NovaFuel,Fuel,London,UK,2632.43,USD,chip,wallet_token,device-2494,10.113.241.208,51.503254734602805,-0.16225766340009118,London,UK,amount_spike
1d5694a2-8bc7-4235-adcd-8f08bc8cea0b,2026-04-06T20:31:34.709592+00:00,2026-04-06T16:41:06.476688+00:00,4111-XXXX-XXXX-1049,CUST-10049,standard,NovaFuel,Fuel,Chicago,USA,58.29,USD,chip,manual_keyed,device-1199,10.56.147.69,41.92175070812904,-87.6480372562707,Chicago,USA,normal
1b7fdd2e-a41d-40c6-9475-9bddf9e38d31,2026-04-06T20:31:48.708719+00:00,2026-04-06T16:41:06.475282+00:00,4111-XXXX-XXXX-1020,CUST-10020,business,BlueCart,Groceries,San Francisco,USA,54.97,USD,tap,wallet_token,device-9944,10.70.162.52,37.76517546719227,-122.39790200785808,San Francisco,USA,late_night
170dcfca-b82c-433e-8202-d0965fc05962,2026-04-06T20:32:00.709693+00:00,2026-04-06T16:41:06.628293+00:00,4111-XXXX-XXXX-1053,CUST-10053,gold,Pulse Pharmacy,Healthcare,Singapore,Singapore,12.15,USD,tap,ecommerce,device-1303,10.239.96.158,1.311893093713223,103.83727065543916,Chicago,USA,normal
9c5b7f9d-76e7-4dd0-834e-5aedfa13e944,2026-04-06T20:32:00.710128+00:00,2026-04-06T16:41:06.514807+00:00,4111-XXXX-XXXX-1067,CUST-10067,standard,Electra Hub,Electronics,San Francisco,USA,144.35,USD,swipe,manual_keyed,device-9227,10.14.81.46,37.80812974016747,-122.46151090707758,San Francisco,USA,normal
a1c14cd5-5a14-4a0c-ac15-73f4fe3ccddc,2026-04-06T20:32:05.708693+00:00,2026-04-06T16:41:06.090761+00:00,4111-XXXX-XXXX-1019,CUST-10019,standard,BlueCart,Groceries,Austin,USA,18.27,USD,swipe,card_present,device-5987,10.84.38.125,30.291404547544623,-97.72634581111961,Austin,USA,normal
f94c14f9-eff5-4e61-98d1-0e59c42c7c39,2026-04-06T20:32:09.709119+00:00,2026-04-06T16:41:06.549933+00:00,4111-XXXX-XXXX-1031,CUST-10031,gold,Night Owl Bar,Entertainment,Chicago,USA,12.36,USD,swipe,wallet_token,device-2637,10.186.243.115,41.87897941870559,-87.64778923054314,Toronto,Canada,high_velocity
a2abcb23-1ede-4c62-b4dd-a0a247b0d649,2026-04-06T20:32:39.709144+00:00,2026-04-06T16:41:06.160184+00:00,4111-XXXX-XXXX-1032,CUST-10032,business,NovaFuel,Fuel,Singapore,Singapore,71.19,USD,online,ecommerce,device-8804,10.250.215.195,1.324992437800551,103.84713869381652,San Francisco,USA,cross_border
3e2640d9-abf7-4bcb-ade0-047de18ebc5c,2026-04-06T20:33:05.710021+00:00,2026-04-06T16:41:06.402451+00:00,4111-XXXX-XXXX-1063,CUST-10063,gold,Pulse Pharmacy,Healthcare,Chicago,USA,31.6,USD,online,card_present,device-9004,10.195.87.50,41.85055551341856,-87.63245518535396,Chicago,USA,normal
4484ff43-66d0-4007-9186-d5f58d45823a,2026-04-06T20:34:12.709177+00:00,2026-04-06T16:41:06.550727+00:00,4111-XXXX-XXXX-1033,CUST-10033,platinum,NovaFuel,Fuel,San Francisco,USA,51.81,USD,tap,manual_keyed,device-2790,10.255.243.214,37.735046867157,-122.41738743991002,San Francisco,USA,normal
1d9cab29-7f86-4996-bf7f-4f50936f6534,2026-04-06T20:34:23.708668+00:00,2026-04-06T16:41:05.950534+00:00,4111-XXXX-XXXX-1018,CUST-10018,standard,Electra Hub,Electronics,London,UK,190.8,USD,swipe,card_present,device-1841,10.205.189.154,51.507318737544345,-0.12179536822230538,London,UK,normal
1db0381f-cdbb-4dbb-ad88-a3338e025d6e,2026-04-06T20:34:58.708167+00:00,2026-04-06T16:41:06.401425+00:00,4111-XXXX-XXXX-1002,CUST-10002,gold,Night Owl Bar,Entertainment,San Francisco,USA,71.85,USD,tap,ecommerce,device-5102,10.30.194.28,37.78956794443722,-122.43543065827919,San Francisco,USA,normal
4e3b60f1-6f86-4a97-966c-f793e4b2bd16,2026-04-06T20:35:11.709477+00:00,2026-04-06T16:41:06.551404+00:00,4111-XXXX-XXXX-1044,CUST-10044,standard,QuickTap,Digital Wallet,Singapore,Singapore,88.0,USD,online,wallet_token,device-4054,10.128.247.233,1.375451341010019,103.7877478354397,Singapore,Singapore,normal
dd00800d-ea75-4f73-87f0-fb6f48ff6424,2026-04-06T20:36:05.708587+00:00,2026-04-06T16:41:06.160630+00:00,4111-XXXX-XXXX-1015,CUST-10015,platinum,BlueCart,Groceries,Singapore,Singapore,180.46,USD,chip,card_present,device-3972,10.153.89.237,1.3241085523788532,103.81529704972984,Singapore,Singapore,normal
09b930ed-0b62-4544-885d-9734ff553e50,2026-04-06T20:36:05.708693+00:00,2026-04-06T16:41:06.127433+00:00,4111-XXXX-XXXX-1019,CUST-10019,standard,Cloud9 Travel,Travel,Austin,USA,237.37,USD,online,ecommerce,device-4940,10.109.120.84,30.31588029469811,-97.72178007290158,Austin,USA,normal
9bf0660f-5c80-41e6-a2f2-79a694a88467,2026-04-06T20:36:05.709371+00:00,2026-04-06T16:41:05.916733+00:00,4111-XXXX-XXXX-1040,CUST-10040,platinum,NovaFuel,Fuel,Toronto,Canada,84.26,USD,chip,manual_keyed,device-8979,10.26.248.52,43.62307601817645,-79.40051160943729,Toronto,Canada,normal
0f667772-13c0-43fa-ae02-172cae7fcdf2,2026-04-06T20:36:50.709227+00:00,2026-04-06T16:41:07.056561+00:00,4111-XXXX-XXXX-1035,CUST-10035,standard,Cloud9 Travel,Travel,Chicago,USA,107.83,USD,online,manual_keyed,device-8098,10.230.149.140,41.9256502525314,-87.64818450243719,Chicago,USA,normal
6a69a4c8-3cd6-4ae0-bf55-753ff971e744,2026-04-06T20:36:50.709638+00:00,2026-04-06T16:41:06.877592+00:00,4111-XXXX-XXXX-1051,CUST-10051,gold,Electra Hub,Electronics,New York,USA,83.19,USD,chip,wallet_token,device-1241,10.248.200.235,40.7351884249134,-74.0427149756683,New York,USA,normal
938367fb-4a16-4ed3-b139-919328f626db,2026-04-06T20:37:00.710175+00:00,2026-04-06T16:41:06.513872+00:00,4111-XXXX-XXXX-1069,CUST-10069,business,BlueCart,Groceries,New York,USA,40.83,USD,online,ecommerce,device-6768,10.211.171.185,40.66804443614936,-74.04259389476961,Austin,USA,account_takeover
59f08c96-74e5-41d9-823e-6390f4f21b89,2026-04-06T20:37:05.708482+00:00,2026-04-06T16:41:06.475490+00:00,4111-XXXX-XXXX-1011,CUST-10011,business,BlueCart,Groceries,San Francisco,USA,80.73,USD,chip,wallet_token,device-2915,10.112.179.244,37.7876002466415,-122.40456076263092,San Francisco,USA,normal
41cdd5d6-5583-46ea-8ce1-d7cc0effb22a,2026-04-06T20:37:05.708508+00:00,2026-04-06T16:41:06.549864+00:00,4111-XXXX-XXXX-1012,CUST-10012,standard,Night Owl Bar,Entertainment,New York,USA,169.91,USD,tap,ecommerce,device-5106,10.128.188.49,40.73379310594342,-73.96957330451409,New York,USA,normal
0d61970e-71fc-47ae-b611-4d7208896bdc,2026-04-06T20:37:28.710356+00:00,2026-04-06T16:41:06.753110+00:00,4111-XXXX-XXXX-1076,CUST-10076,platinum,Night Owl Bar,Entertainment,Austin,USA,101.09,USD,tap,manual_keyed,device-7271,10.95.229.245,30.264813581972078,-97.77149179079503,Austin,USA,normal
f8257cd6-cdb2-4855-ac2f-c9c122fe487e,2026-04-06T20:37:36.708533+00:00,2026-04-06T16:41:06.476750+00:00,4111-XXXX-XXXX-1013,CUST-10013,standard,Pulse Pharmacy,Healthcare,San Francisco,USA,49.89,USD,chip,wallet_token,device-2459,10.244.202.224,37.794490040151864,-122.37940884763314,San Francisco,USA,normal
1983f707-c98c-49e4-a983-c070ef4e865d,2026-04-06T20:38:04.708508+00:00,2026-04-06T16:41:06.588487+00:00,4111-XXXX-XXXX-1012,CUST-10012,standard,NovaFuel,Fuel,New York,USA,8.72,USD,online,ecommerce,device-5106,10.227.199.212,40.706965409112705,-73.98440095382762,New York,USA,high_velocity
d7e670ea-3ab0-4377-99d4-2a31d7ddc0eb,2026-04-06T20:38:20.710300+00:00,2026-04-06T16:41:06.551275+00:00,4111-XXXX-XXXX-1074,CUST-10074,gold,Night Owl Bar,Entertainment,New York,USA,95.02,USD,chip,manual_keyed,device-3369,10.26.92.65,40.749913679619844,-73.98024355464094,New York,USA,normal
f9314770-b83c-4c06-b9e5-19f752183e14,2026-04-06T20:38:28.709744+00:00,2026-04-06T16:41:06.402343+00:00,4111-XXXX-XXXX-1055,CUST-10055,platinum,MarketSquare,Marketplace,Miami,USA,238.85,USD,swipe,card_present,device-8335,10.191.45.230,25.74410248295389,-80.14282220715043,San Francisco,USA,normal
e2dfdc3a-b3d1-406e-b868-95e8bf8ec6fe,2026-04-06T20:38:48.709500+00:00,2026-04-06T16:41:06.294395+00:00,4111-XXXX-XXXX-1045,CUST-10045,gold,Electra Hub,Electronics,Miami,USA,93.48,USD,swipe,manual_keyed,device-3214,10.14.166.103,25.741551067510766,-80.22975014431917,Miami,USA,normal
746442ba-5723-487c-bdb4-b5f272df7242,2026-04-06T20:38:49.709040+00:00,2026-04-06T16:41:06.629607+00:00,4111-XXXX-XXXX-1028,CUST-10028,gold,Cloud9 Travel,Travel,New York,USA,281.5,USD,chip,card_present,device-2934,10.109.226.107,40.69072425020533,-74.01287334215495,New York,USA,normal
6224f837-9bfc-4a0c-b38e-b50438da128c,2026-04-06T20:39:01.708351+00:00,2026-04-06T16:41:06.552097+00:00,4111-XXXX-XXXX-1006,CUST-10006,business,Night Owl Bar,Entertainment,Singapore,Singapore,70.23,USD,online,ecommerce,device-9065,10.158.169.151,1.3340683826530864,103.81027196839467,San Francisco,USA,cross_border
2985e94a-8c3b-4579-ac0d-a8e82c8e819d,2026-04-06T20:39:05.709786+00:00,2026-04-06T16:41:06.437416+00:00,4111-XXXX-XXXX-1057,CUST-10057,business,Urban Stitch,Retail,Austin,USA,70.22,USD,chip,manual_keyed,device-3355,10.64.228.58,30.277240344558955,-97.78573846622018,Austin,USA,normal
8fcc4c38-cc8d-480e-a38f-440f06d4bd31,2026-04-06T20:40:31.709615+00:00,2026-04-06T16:41:06.476939+00:00,4111-XXXX-XXXX-1050,CUST-10050,gold,Night Owl Bar,Entertainment,Miami,USA,68.76,USD,chip,wallet_token,device-9123,10.177.10.153,25.731672964568876,-80.18517627920602,Singapore,Singapore,normal
1b891005-6d41-4619-af17-4816256c1f93,2026-04-06T20:40:46.709720+00:00,2026-04-06T16:41:06.125812+00:00,4111-XXXX-XXXX-1054,CUST-10054,standard,QuickTap,Digital Wallet,Singapore,Singapore,105.88,USD,chip,card_present,device-8465,10.224.113.213,1.401659090345006,103.8365623408542,New York,USA,impossible_travel
d2a245ec-44a7-4144-9520-3f2bede65d59,2026-04-06T20:41:05.708855+00:00,2026-04-06T16:41:06.438811+00:00,4111-XXXX-XXXX-1025,CUST-10025,platinum,MarketSquare,Marketplace,Chicago,USA,503.48,USD,chip,ecommerce,device-5506,10.25.187.20,41.86614569325568,-87.6685783285473,Chicago,USA,normal
5af0e668-632e-43da-a965-7f3f19113c10,2026-04-06T20:41:47.709935+00:00,2026-04-06T16:41:06.515977+00:00,4111-XXXX-XXXX-1060,CUST-10060,platinum,MarketSquare,Marketplace,Austin,USA,49.19,USD,tap,wallet_token,device-6682,10.157.116.212,30.23808279176937,-97.73734042457923,Austin,USA,normal
97e04b18-7528-4971-84e3-13229914d068,2026-04-06T20:42:05.708376+00:00,2026-04-06T16:41:06.254361+00:00,4111-XXXX-XXXX-1007,CUST-10007,business,Cloud9 Travel,Travel,New York,USA,330.0,USD,tap,wallet_token,device-8149,10.43.96.205,40.68153243780827,-74.00201242202792,New York,USA,normal
30b81010-7c81-45e4-a9a7-00c19b589716,2026-04-06T20:42:05.708587+00:00,2026-04-06T16:41:06.160699+00:00,4111-XXXX-XXXX-1015,CUST-10015,platinum,Electra Hub,Electronics,Singapore,Singapore,444.44,USD,swipe,manual_keyed,device-2499,10.138.166.248,1.3254315003677406,103.85879952857182,Singapore,Singapore,normal
09387a28-ddba-4674-90e7-5c26a66d5c25,2026-04-06T20:42:05.710051+00:00,2026-04-06T16:41:07.057057+00:00,4111-XXXX-XXXX-1064,CUST-10064,standard,Cloud9 Travel,Travel,Toronto,Canada,195.74,USD,swipe,ecommerce,device-7961,10.101.229.61,43.6464020999681,-79.41421256030742,Toronto,Canada,normal
ad4e96be-4db5-45f6-b7c7-b3ed6fb244f1,2026-04-06T20:42:37.708749+00:00,2026-04-06T16:41:07.099515+00:00,4111-XXXX-XXXX-1021,CUST-10021,gold,MarketSquare,Marketplace,San Francisco,USA,16.25,USD,tap,manual_keyed,device-8961,10.55.244.74,37.80680569655952,-122.39494574490399,Miami,USA,normal
37409a3e-59ad-4e96-bdeb-3e44d1163b5c,2026-04-06T20:43:26.709664+00:00,2026-04-06T16:41:07.055967+00:00,4111-XXXX-XXXX-1052,CUST-10052,platinum,AeroStay,Hospitality,New York,USA,141.34,USD,chip,wallet_token,device-2457,10.217.70.158,40.66789305335763,-73.98745758123356,New York,USA,normal
4d14ea7a-4956-46df-8027-c5ace27cba0c,2026-04-06T20:43:48.708256+00:00,2026-04-06T16:41:06.365310+00:00,4111-XXXX-XXXX-1003,CUST-10003,standard,Pulse Pharmacy,Healthcare,Toronto,Canada,69.48,USD,swipe,ecommerce,device-2548,10.177.179.163,43.695818956211575,-79.38999591448369,Toronto,Canada,normal
825f004a-501a-4fa2-a27d-7f5bf29a3389,2026-04-06T20:44:29.710389+00:00,2026-04-06T16:41:06.207263+00:00,4111-XXXX-XXXX-1077,CUST-10077,standard,Pulse Pharmacy,Healthcare,Singapore,Singapore,56.04,USD,chip,manual_keyed,device-9879,10.155.51.243,1.3163734830050644,103.83358677595241,Singapore,Singapore,normal
fb60a779-4aa4-4d4d-becd-6dd39dfdebe8,2026-04-06T20:44:31.708431+00:00,2026-04-06T16:41:06.328180+00:00,4111-XXXX-XXXX-1009,CUST-10009,standard,BlueCart,Groceries,Chicago,USA,172.48,USD,chip,ecommerce,device-3175,10.243.106.101,41.89687739186392,-87.59311471512979,Singapore,Singapore,normal
21dd4eca-2b0a-4f22-8a25-c497752295fd,2026-04-06T20:44:51.708431+00:00,2026-04-06T16:41:06.402987+00:00,4111-XXXX-XXXX-1009,CUST-10009,standard,QuickTap,Digital Wallet,Singapore,Singapore,10.64,USD,online,wallet_token,device-3175,10.31.239.76,1.3926316108651615,103.77709852356566,Singapore,Singapore,merchant_burst
18ec6b51-0fdc-451f-b11b-bea8a01507b6,2026-04-06T20:45:05.709763+00:00,2026-04-06T16:41:07.010223+00:00,4111-XXXX-XXXX-1056,CUST-10056,business,Night Owl Bar,Entertainment,Chicago,USA,112.45,USD,swipe,wallet_token,device-3665,10.214.3.8,41.88983404161563,-87.64836000970205,Chicago,USA,normal
fea68c0a-0fee-4190-bce9-a1c514465598,2026-04-06T20:45:50.709227+00:00,2026-04-06T16:41:07.057374+00:00,4111-XXXX-XXXX-1035,CUST-10035,standard,MarketSquare,Marketplace,Miami,USA,28.08,USD,online,ecommerce,device-9236,10.251.209.226,25.721217234491952,-80.19680146166064,Chicago,USA,account_takeover
a8c2ab0f-9706-409b-b1b9-313ed90c9050,2026-04-06T20:46:05.709569+00:00,2026-04-06T16:41:06.515911+00:00,4111-XXXX-XXXX-1048,CUST-10048,gold,Night Owl Bar,Entertainment,Miami,USA,82.17,USD,online,wallet_token,device-9227,10.226.215.97,25.726317420917677,-80.19129712237213,Miami,USA,normal
47b64227-061d-48c2-b1cf-f28952897124,2026-04-06T20:46:05.710200+00:00,2026-04-06T16:41:06.366660+00:00,4111-XXXX-XXXX-1070,CUST-10070,business,MarketSquare,Marketplace,San Francisco,USA,196.99,USD,swipe,manual_keyed,device-1081,10.6.22.189,37.823459553273,-122.39753366377462,San Francisco,USA,normal
9bed90de-0b2e-41f7-9543-aef2b4363c6f,2026-04-06T20:46:05.710226+00:00,2026-04-06T16:41:06.590108+00:00,4111-XXXX-XXXX-1071,CUST-10071,platinum,QuickTap,Digital Wallet,Miami,USA,27.89,USD,chip,manual_keyed,device-8215,10.84.42.89,25.759442734560817,-80.16322505701532,Miami,USA,normal
e878cc02-40c7-4e5e-b7b6-f16120c5fdf5,2026-04-06T20:46:28.710356+00:00,2026-04-06T16:41:06.961406+00:00,4111-XXXX-XXXX-1076,CUST-10076,platinum,BlueCart,Groceries,Austin,USA,219.28,USD,tap,manual_keyed,device-2347,10.175.51.86,30.25489901441849,-97.7174224813682,Austin,USA,normal
7375763d-27a1-4b81-9c70-dec32f69b4cb,2026-04-06T20:47:05.709399+00:00,2026-04-06T16:41:06.128004+00:00,4111-XXXX-XXXX-1041,CUST-10041,gold,AeroStay,Hospitality,London,UK,116.05,USD,chip,manual_keyed,device-4627,10.4.72.15,51.54875869317293,-0.12491073524926438,Austin,USA,impossible_travel
0a66fecc-35d4-4c19-a757-f1317076b3d0,2026-04-06T20:47:51.708979+00:00,2026-04-06T16:41:06.960768+00:00,4111-XXXX-XXXX-1026,CUST-10026,business,Cloud9 Travel,Travel,San Francisco,USA,71.52,USD,swipe,wallet_token,device-8142,10.94.102.222,37.81881733052597,-122.4408955361577,San Francisco,USA,normal
1d52cd4e-ada3-4d9d-bb5f-726bea377b7a,2026-04-06T20:48:05.709966+00:00,2026-04-06T16:41:05.917280+00:00,4111-XXXX-XXXX-1061,CUST-10061,platinum,Pulse Pharmacy,Healthcare,Austin,USA,146.8,USD,chip,card_present,device-1049,10.22.215.146,30.31649234311956,-97.73329496124092,London,UK,normal
9fe68e67-0e5b-4501-934c-f0b9c7b2a881,2026-04-06T20:48:25.709451+00:00,2026-04-06T16:41:06.126330+00:00,4111-XXXX-XXXX-1043,CUST-10043,gold,MarketSquare,Marketplace,San Francisco,USA,273.18,USD,online,card_present,device-6597,10.62.85.214,37.796866117661,-122.39252240622359,San Francisco,USA,normal
dbf20760-a7a2-478b-a3a1-c326fbbad44f,2026-04-06T20:49:05.708613+00:00,2026-04-06T16:41:06.253386+00:00,4111-XXXX-XXXX-1016,CUST-10016,standard,BlueCart,Groceries,San Francisco,USA,73.42,USD,chip,card_present,device-9084,10.100.247.242,37.74505341496177,-122.3739172612005,Singapore,Singapore,normal
fa2e5cac-d8d5-460c-b8b5-6b8c14f27297,2026-04-06T20:49:05.710078+00:00,2026-04-06T16:41:06.055303+00:00,4111-XXXX-XXXX-1065,CUST-10065,standard,Cloud9 Travel,Travel,Chicago,USA,214.31,USD,swipe,ecommerce,device-3449,10.91.125.174,41.89987057039711,-87.59892915058694,Chicago,USA,normal
ceeb12c4-bf7f-4bfa-a59f-af7014cb31a3,2026-04-06T20:49:08.710413+00:00,2026-04-06T16:41:06.365913+00:00,4111-XXXX-XXXX-1078,CUST-10078,platinum,Cloud9 Travel,Travel,London,UK,207.92,USD,online,ecommerce,device-8968,10.62.153.229,51.55246863979311,-0.12669534769589358,London,UK,normal
843f730d-f7cf-4435-a7de-7d50cbc06c11,2026-04-06T20:49:11.709477+00:00,2026-04-06T16:41:06.628820+00:00,4111-XXXX-XXXX-1044,CUST-10044,standard,QuickTap,Digital Wallet,Singapore,Singapore,100.56,USD,online,ecommerce,device-9999,10.212.211.223,1.3859821307337588,103.7897362106125,Singapore,Singapore,normal
79084655-17af-407f-b9d2-923ff5f065bb,2026-04-06T20:49:12.709177+00:00,2026-04-06T16:41:06.627386+00:00,4111-XXXX-XXXX-1033,CUST-10033,platinum,Cloud9 Travel,Travel,San Francisco,USA,114.45,USD,chip,ecommerce,device-8781,10.190.150.192,37.77939697179501,-122.4580555020501,San Francisco,USA,normal
3ff33f72-5b22-4876-933b-b434664e4bcd,2026-04-06T20:49:31.708772+00:00,2026-04-06T16:41:06.092460+00:00,4111-XXXX-XXXX-1022,CUST-10022,platinum,Night Owl Bar,Entertainment,San Francisco,USA,62.69,USD,tap,manual_keyed,device-4586,10.173.128.175,37.72640297456553,-122.40601010453577,San Francisco,USA,normal
85ee5ffb-a9f2-43fc-9748-083a41b58604,2026-04-06T20:49:48.708719+00:00,2026-04-06T16:41:06.514899+00:00,4111-XXXX-XXXX-1020,CUST-10020,business,BlueCart,Groceries,San Francisco,USA,90.39,USD,tap,wallet_token,device-6396,10.43.124.146,37.813297249112345,-122.38336919957534,San Francisco,USA,normal
aa868bb5-49a8-4feb-b299-92952f833332,2026-04-06T20:50:02.709451+00:00,2026-04-06T16:41:06.204068+00:00,4111-XXXX-XXXX-1043,CUST-10043,gold,MarketSquare,Marketplace,Miami,USA,36.29,USD,swipe,wallet_token,device-6597,10.56.112.18,25.79315187241131,-80.22501022943477,San Francisco,USA,high_velocity
a6fa352d-eb54-4e84-86b4-5693ed6a9a50,2026-04-06T20:50:02.710252+00:00,2026-04-06T16:41:06.963656+00:00,4111-XXXX-XXXX-1072,CUST-10072,standard,QuickTap,Digital Wallet,San Francisco,USA,67.6,USD,online,card_present,device-4104,10.219.69.230,37.774387446544054,-122.4197001204229,San Francisco,USA,normal
d378a344-86ab-4bbb-9579-0c8e6f36bbf3,2026-04-06T20:51:08.709838+00:00,2026-04-06T16:41:06.551341+00:00,4111-XXXX-XXXX-1059,CUST-10059,platinum,NovaFuel,Fuel,Chicago,USA,71.66,USD,online,manual_keyed,device-8734,10.104.167.205,41.92357127603413,-87.65879211906261,Chicago,USA,normal
7912c9e2-22e8-4bb8-8edb-39e3cf3305d0,2026-04-06T20:52:14.708558+00:00,2026-04-06T16:41:07.443910+00:00,4111-XXXX-XXXX-1014,CUST-10014,standard,AeroStay,Hospitality,San Francisco,USA,149.91,USD,chip,manual_keyed,device-1471,10.29.29.72,37.73383901252115,-122.41701416314896,San Francisco,USA,normal
a0c2b23c-c58c-4bce-9cd6-7b1716c26669,2026-04-06T20:52:34.709592+00:00,2026-04-06T16:41:06.626774+00:00,4111-XXXX-XXXX-1049,CUST-10049,standard,BlueCart,Groceries,Chicago,USA,92.2,USD,chip,card_present,device-9557,10.37.92.1,41.92353981853613,-87.64491853723705,Chicago,USA,normal
cf72f5c8-e476-4d51-85d7-d7c886ec0564,2026-04-06T20:52:36.708533+00:00,2026-04-06T16:41:06.516037+00:00,4111-XXXX-XXXX-1013,CUST-10013,standard,Electra Hub,Electronics,Toronto,Canada,108.81,USD,tap,manual_keyed,device-8963,10.243.103.220,43.695872692244066,-79.36980561322227,San Francisco,USA,normal
166e0052-b7e2-4a80-89c6-c4d50c623acd,2026-04-06T20:52:39.708405+00:00,2026-04-06T16:41:06.204534+00:00,4111-XXXX-XXXX-1008,CUST-10008,platinum,NovaFuel,Fuel,London,UK,70.46,USD,tap,wallet_token,device-1127,10.96.141.124,51.48634774408497,-0.15289881459572083,London,UK,normal
0ab2bdc5-ec62-42ee-8758-9b40c4b5665c,2026-04-06T20:52:40.709066+00:00,2026-04-06T16:41:06.402280+00:00,4111-XXXX-XXXX-1029,CUST-10029,standard,Cloud9 Travel,Travel,San Francisco,USA,3067.37,USD,tap,card_present,device-3282,10.246.17.124,37.80474054983597,-122.46710103912739,San Francisco,USA,amount_spike
a6fd0047-0cdf-4d73-a5ca-a849c066e74c,2026-04-06T20:53:20.710300+00:00,2026-04-06T16:41:06.626923+00:00,4111-XXXX-XXXX-1074,CUST-10074,gold,Electra Hub,Electronics,New York,USA,38.6,USD,online,card_present,device-2973,10.91.188.118,40.75775940962757,-73.9748557135293,New York,USA,normal
93b9e9a8-0600-4d55-9e71-23b9be376cb1,2026-04-06T20:53:47.708405+00:00,2026-04-06T16:41:06.587241+00:00,4111-XXXX-XXXX-1008,CUST-10008,platinum,QuickTap,Digital Wallet,London,UK,3.3,USD,online,wallet_token,device-1127,10.170.227.171,51.49426101363308,-0.13567266895153804,London,UK,merchant_burst
7b5d4421-f780-4982-9ab4-4690744a07cc,2026-04-06T20:54:05.709284+00:00,2026-04-06T16:41:06.050933+00:00,4111-XXXX-XXXX-1037,CUST-10037,business,NovaFuel,Fuel,New York,USA,61.1,USD,chip,wallet_token,device-7969,10.179.43.216,40.722951420448304,-74.0408441836387,New York,USA,normal
